"FREQ","C1(2)[X=0.00]","C1(2)[X=100m]","C1(2)[X=200m]","C1(2)[X=300m]","C1(2)[X=400m]","C1(2)[X=500m]","C1(2)[X=600m]","C1(2)[X=700m]","C1(2)[X=800m]","C1(2)[X=900m]","C1(2)[X=1.00]"
6339339.339,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863,0.046863
6347247.247,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665,0.04665
6355155.155,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391,0.0464391
6363063.063,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303,0.0462303
6370970.971,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235,0.0460235
6378878.879,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188,0.0458188
6386786.787,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616,0.045616
6394694.695,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152,0.0454152
6402602.603,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163,0.0452163
6410510.511,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194,0.0450194
6418418.418,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243,0.0448243
6426326.326,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311,0.0446311
6434234.234,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397,0.0444397
6442142.142,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501,0.0442501
6450050.05,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622,0.0440622
6457957.958,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761,0.0438761
6465865.866,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918,0.0436918
6473773.774,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091,0.0435091
6481681.682,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281,0.0433281
6489589.59,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488,0.0431488
6497497.497,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711,0.0429711
6505405.405,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795,0.042795
6513313.313,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205,0.0426205
6521221.221,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475,0.0424475
6529129.129,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761,0.0422761
6537037.037,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062,0.0421062
6544944.945,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378,0.0419378
6552852.853,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709,0.0417709
6560760.761,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055,0.0416055
6568668.669,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415,0.0414415
6576576.577,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789,0.0412789
6584484.484,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177,0.0411177
6592392.392,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579,0.0409579
6600300.3,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995,0.0407995
6608208.208,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424,0.0406424
6616116.116,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866,0.0404866
6624024.024,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322,0.0403322
6631931.932,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791,0.0401791
6639839.84,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272,0.0400272
6647747.748,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766,0.0398766
6655655.656,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273,0.0397273
6663563.564,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792,0.0395792
6671471.471,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323,0.0394323
6679379.379,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866,0.0392866
6687287.287,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421,0.0391421
6695195.195,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987,0.0389987
6703103.103,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566,0.0388566
6711011.011,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155,0.0387155
6718918.919,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756,0.0385756
6726826.827,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369,0.0384369
6734734.735,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992,0.0382992
6742642.643,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626,0.0381626
6750550.551,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271,0.0380271
6758458.458,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926,0.0378926
6766366.366,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592,0.0377592
6774274.274,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269,0.0376269
6782182.182,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955,0.0374955
6790090.09,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652,0.0373652
6797997.998,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359,0.0372359
6805905.906,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076,0.0371076
6813813.814,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802,0.0369802
6821721.722,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538,0.0368538
6829629.63,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284,0.0367284
6837537.538,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039,0.0366039
6845445.445,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804,0.0364804
6853353.353,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578,0.0363578
6861261.261,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361,0.0362361
6869169.169,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152,0.0361152
6877077.077,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953,0.0359953
6884984.985,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763,0.0358763
6892892.893,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581,0.0357581
6900800.801,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408,0.0356408
6908708.709,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244,0.0355244
6916616.617,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088,0.0354088
6924524.525,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294,0.035294
6932432.432,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801,0.0351801
6940340.34,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669,0.0350669
6948248.248,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546,0.0349546
6956156.156,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431,0.0348431
6964064.064,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324,0.0347324
6971971.972,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224,0.0346224
6979879.88,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132,0.0345132
6987787.788,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048,0.0344048
6995695.696,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972,0.0342972
7003603.604,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903,0.0341903
7011511.512,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841,0.0340841
7019419.419,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787,0.0339787
7027327.327,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739,0.0338739
7035235.235,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377,0.03377
7043143.143,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667,0.0336667
7051051.051,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641,0.0335641
7058958.959,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622,0.0334622
7066866.867,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361,0.033361
7074774.775,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605,0.0332605
7082682.683,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606,0.0331606
7090590.591,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614,0.0330614
7098498.498,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629,0.0329629
7106406.406,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651,0.0328651
7114314.314,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678,0.0327678
7122222.222,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713,0.0326713
7130130.13,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753,0.0325753
7138038.038,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248,0.03248
7145945.946,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853,0.0323853
7153853.854,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912,0.0322912
7161761.762,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977,0.0321977
7169669.67,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049,0.0321049
7177577.578,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126,0.0320126
7185485.485,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209,0.0319209
7193393.393,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298,0.0318298
7201301.301,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393,0.0317393
7209209.209,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493,0.0316493
7217117.117,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599,0.0315599
7225025.025,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711,0.0314711
7232932.933,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829,0.0313829
7240840.841,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952,0.0312952
7248748.749,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208,0.031208
7256656.657,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214,0.0311214
7264564.565,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353,0.0310353
7272472.472,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497,0.0309497
7280380.38,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647,0.0308647
7288288.288,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802,0.0307802
7296196.196,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962,0.0306962
7304104.104,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127,0.0306127
7312012.012,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298,0.0305298
7319919.92,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473,0.0304473
7327827.828,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653,0.0303653
7335735.736,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838,0.0302838
7343643.644,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028,0.0302028
7351551.552,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223,0.0301223
7359459.459,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423,0.0300423
7367367.367,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627,0.0299627
7375275.275,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837,0.0298837
7383183.183,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805,0.029805
7391091.091,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269,0.0297269
7398998.999,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492,0.0296492
7406906.907,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719,0.0295719
7414814.815,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951,0.0294951
7422722.723,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188,0.0294188
7430630.631,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429,0.0293429
7438538.539,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674,0.0292674
7446446.446,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924,0.0291924
7454354.354,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178,0.0291178
7462262.262,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436,0.0290436
7470170.17,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698,0.0289698
7478078.078,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965,0.0288965
7485985.986,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236,0.0288236
7493893.894,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751,0.028751
7501801.802,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789,0.0286789
7509709.71,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072,0.0286072
7517617.618,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359,0.0285359
7525525.526,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465,0.028465
7533433.433,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945,0.0283945
7541341.341,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244,0.0283244
7549249.249,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547,0.0282547
7557157.157,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853,0.0281853
7565065.065,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163,0.0281163
7572972.973,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478,0.0280478
7580880.881,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795,0.0279795
7588788.789,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117,0.0279117
7596696.697,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442,0.0278442
7604604.605,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771,0.0277771
7612512.513,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104,0.0277104
7620420.42,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644,0.027644
7628328.328,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779,0.0275779
7636236.236,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122,0.0275122
7644144.144,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469,0.0274469
7652052.052,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819,0.0273819
7659959.96,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173,0.0273173
7667867.868,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253,0.027253
7675775.776,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189,0.027189
7683683.684,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254,0.0271254
7691591.592,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621,0.0270621
7699499.499,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992,0.0269992
7707407.407,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365,0.0269365
7715315.315,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742,0.0268742
7723223.223,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122,0.0268122
7731131.131,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506,0.0267506
7739039.039,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892,0.0266892
7746946.947,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282,0.0266282
7754854.855,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675,0.0265675
7762762.763,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071,0.0265071
7770670.671,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447,0.026447
7778578.579,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872,0.0263872
7786486.486,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277,0.0263277
7794394.394,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685,0.0262685
7802302.302,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096,0.0262096
7810210.21,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151,0.026151
7818118.118,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927,0.0260927
7826026.026,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347,0.0260347
7833933.934,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977,0.025977
7841841.842,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195,0.0259195
7849749.75,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624,0.0258624
7857657.658,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055,0.0258055
7865565.566,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489,0.0257489
7873473.473,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926,0.0256926
